country,date,doing_business,gdppc
Canada,2000-01-01,,33742.0983180242
Canada,1999-01-01,,32461.4241940421
Canada,1998-01-01,,31476.5873422576
Canada,1997-01-01,,30875.4562226941
Canada,1996-01-01,,29903.9228184435
Canada,1995-01-01,,29736.6636508509
Canada,1994-01-01,,29257.7697277863
Canada,1993-01-01,,28307.6991392074
Canada,1992-01-01,,27878.6849314855
Canada,1991-01-01,,27958.9358636093
Canada,1990-01-01,,28911.6892685132
Canada,1989-01-01,,
Canada,1988-01-01,,
Canada,1987-01-01,,
Canada,1986-01-01,,
Canada,1985-01-01,,
Canada,1984-01-01,,
Canada,1983-01-01,,
Canada,1982-01-01,,
Canada,1981-01-01,,
Canada,1980-01-01,,
Canada,1979-01-01,,
Canada,1978-01-01,,
Canada,1977-01-01,,
Canada,1976-01-01,,
Canada,1975-01-01,,
Canada,1974-01-01,,
Canada,1973-01-01,,
Canada,1972-01-01,,
Canada,1971-01-01,,
Canada,1970-01-01,,
Canada,1969-01-01,,
Canada,1968-01-01,,
Canada,1967-01-01,,
Canada,1966-01-01,,
Canada,1965-01-01,,
Canada,1964-01-01,,
Canada,1963-01-01,,
Canada,1962-01-01,,
Canada,1961-01-01,,
Canada,1960-01-01,,
Switzerland,2019-01-01,76.61864,
Switzerland,2018-01-01,76.61632,59317.3239900639
Switzerland,2017-01-01,76.60784,58171.4127491858
Switzerland,2016-01-01,76.42092,57678.8655906998
Switzerland,2015-01-01,76.42844,57324.6853510822
Switzerland,2014-01-01,,57218.0232319132
Switzerland,2013-01-01,,56535.7566946345
Switzerland,2012-01-01,,56149.6897680863
Switzerland,2011-01-01,,56183.8216241817
Switzerland,2010-01-01,,55866.3251091003
Switzerland,2009-01-01,,54805.5461987086
Switzerland,2008-01-01,,56755.8066574887
Switzerland,2007-01-01,,56269.1020230328
Switzerland,2006-01-01,,54531.998551805
Switzerland,2005-01-01,,52770.4286667097
Switzerland,2004-01-01,,51505.0748531172
Switzerland,2003-01-01,,50459.4498153431
Switzerland,2002-01-01,,50815.1035332005
Switzerland,2001-01-01,,51117.8373110562
Switzerland,2000-01-01,,50776.0036451341
Switzerland,1999-01-01,,49128.0086104194
Switzerland,1998-01-01,,48540.2340933429
Switzerland,1997-01-01,,47271.3211047303
Switzerland,1996-01-01,,46301.7896497727
Switzerland,1995-01-01,,46256.9769083588
Switzerland,1994-01-01,,46344.2437591054
Switzerland,1993-01-01,,46129.4252819612
Switzerland,1992-01-01,,46610.1731020241
Switzerland,1991-01-01,,47147.5224090316
Switzerland,1990-01-01,,48181.7385204722
Switzerland,1989-01-01,,
Switzerland,1988-01-01,,
Switzerland,1987-01-01,,
Switzerland,1986-01-01,,
Switzerland,1985-01-01,,
Switzerland,1984-01-01,,
Switzerland,1983-01-01,,
Switzerland,1982-01-01,,
Switzerland,1981-01-01,,
Switzerland,1980-01-01,,
Switzerland,1979-01-01,,
Switzerland,1978-01-01,,
Switzerland,1977-01-01,,
Switzerland,1976-01-01,,
Switzerland,1975-01-01,,
Switzerland,1974-01-01,,
Switzerland,1973-01-01,,
Switzerland,1972-01-01,,
Switzerland,1971-01-01,,
Switzerland,1970-01-01,,
Switzerland,1969-01-01,,
Switzerland,1968-01-01,,
Switzerland,1967-01-01,,
Switzerland,1966-01-01,,
Switzerland,1965-01-01,,
Switzerland,1964-01-01,,
Switzerland,1963-01-01,,
Switzerland,1962-01-01,,
Switzerland,1961-01-01,,
Switzerland,1960-01-01,,
Channel Islands,2019-01-01,,
Channel Islands,2018-01-01,,
Channel Islands,2017-01-01,,
Channel Islands,2016-01-01,,
Channel Islands,2015-01-01,,
Channel Islands,2014-01-01,,
Channel Islands,2013-01-01,,
Channel Islands,2012-01-01,,
Channel Islands,2011-01-01,,
Channel Islands,2010-01-01,,
Channel Islands,2009-01-01,,
Channel Islands,2008-01-01,,
Channel Islands,2007-01-01,,
Channel Islands,2006-01-01,,
Channel Islands,2005-01-01,,
Channel Islands,2004-01-01,,
Channel Islands,2003-01-01,,
Channel Islands,2002-01-01,,
Channel Islands,2001-01-01,,
Channel Islands,2000-01-01,,
Channel Islands,1999-01-01,,
Channel Islands,1998-01-01,,
Channel Islands,1997-01-01,,
Channel Islands,1996-01-01,,
Channel Islands,1995-01-01,,
Channel Islands,1994-01-01,,
Channel Islands,1993-01-01,,
Channel Islands,1992-01-01,,
Channel Islands,1991-01-01,,
Channel Islands,1990-01-01,,
Channel Islands,1989-01-01,,
Channel Islands,1988-01-01,,
Channel Islands,1987-01-01,,
Channel Islands,1986-01-01,,
Channel Islands,1985-01-01,,
Channel Islands,1984-01-01,,
Channel Islands,1983-01-01,,
Channel Islands,1982-01-01,,
Channel Islands,1981-01-01,,
Channel Islands,1980-01-01,,
Channel Islands,1979-01-01,,
Channel Islands,1978-01-01,,
Channel Islands,1977-01-01,,
Channel Islands,1976-01-01,,
Channel Islands,1975-01-01,,
Channel Islands,1974-01-01,,
Channel Islands,1973-01-01,,
Channel Islands,1972-01-01,,
Channel Islands,1971-01-01,,
Channel Islands,1970-01-01,,
Channel Islands,1969-01-01,,
Channel Islands,1968-01-01,,
Channel Islands,1967-01-01,,
Channel Islands,1966-01-01,,
Channel Islands,1965-01-01,,
Channel Islands,1964-01-01,,
Channel Islands,1963-01-01,,
Channel Islands,1962-01-01,,
Channel Islands,1961-01-01,,
Channel Islands,1960-01-01,,
Chile,2019-01-01,72.58023,
Chile,2018-01-01,72.32025,22873.8070144682
Chile,2017-01-01,71.951,22296.837004324
Chile,2016-01-01,71.58185,22331.2260762299
Chile,2015-01-01,71.17517,22257.3120536454
Chile,2014-01-01,,22013.8511120796
Chile,2013-01-01,,21862.4413780495
Chile,2012-01-01,,21219.1765472762
Chile,2011-01-01,,20342.5709204911
Chile,2010-01-01,,19363.220303036
Chile,2009-01-01,,18485.1350173976
Chile,2008-01-01,,18978.8599816493
Chile,2007-01-01,,18529.3025668337
Chile,2006-01-01,,17852.6273985903
Chile,2005-01-01,,16970.1053283608
Chile,2004-01-01,,16216.5698367064
Chile,2003-01-01,,15283.8226889144
Chile,2002-01-01,,14837.8229037926
Chile,2001-01-01,,14546.7971096787
Chile,2000-01-01,,14241.1549463274
Chile,1999-01-01,,13681.0148840918
Chile,1998-01-01,,13907.3711941791
Chile,1997-01-01,,13503.5303288374
Chile,1996-01-01,,12741.2032615414
Chile,1995-01-01,,12100.9450991843
Chile,1994-01-01,,11276.8038281085
Chile,1993-01-01,,10907.191688359
Chile,1992-01-01,,10400.8686874939
Chile,1991-01-01,,9511.78575513602
Chile,1990-01-01,,8969.83801155226
Chile,1989-01-01,,
Chile,1988-01-01,,
Chile,1987-01-01,,
Chile,1986-01-01,,
Chile,1985-01-01,,
Chile,1984-01-01,,
Chile,1983-01-01,,
Chile,1982-01-01,,
Chile,1981-01-01,,
Chile,1980-01-01,,
Chile,1979-01-01,,
Chile,1978-01-01,,
Chile,1977-01-01,,
Chile,1976-01-01,,
Chile,1975-01-01,,
Chile,1974-01-01,,
Chile,1973-01-01,,
Chile,1972-01-01,,
Chile,1971-01-01,,
Chile,1970-01-01,,
Chile,1969-01-01,,
Chile,1968-01-01,,
Chile,1967-01-01,,
Chile,1966-01-01,,
Chile,1965-01-01,,
Chile,1964-01-01,,
Chile,1963-01-01,,
Chile,1962-01-01,,
Chile,1961-01-01,,
Chile,1960-01-01,,
Curacao,1999-01-01,,
Curacao,1998-01-01,,
Curacao,1997-01-01,,
Curacao,1996-01-01,,
Curacao,1995-01-01,,
Curacao,1994-01-01,,
Curacao,1993-01-01,,
Curacao,1992-01-01,,
Curacao,1991-01-01,,
Curacao,1990-01-01,,
Curacao,1989-01-01,,
Curacao,1988-01-01,,
Curacao,1987-01-01,,
Curacao,1986-01-01,,
Curacao,1985-01-01,,
Curacao,1984-01-01,,
Curacao,1983-01-01,,
Curacao,1982-01-01,,
Curacao,1981-01-01,,
Curacao,1980-01-01,,
Curacao,1979-01-01,,
Curacao,1978-01-01,,
Curacao,1977-01-01,,
Curacao,1976-01-01,,
Curacao,1975-01-01,,
Curacao,1974-01-01,,
Curacao,1973-01-01,,
Curacao,1972-01-01,,
Curacao,1971-01-01,,
Curacao,1970-01-01,,
Curacao,1969-01-01,,
Curacao,1968-01-01,,
Curacao,1967-01-01,,
Curacao,1966-01-01,,
Curacao,1965-01-01,,
Curacao,1964-01-01,,
Curacao,1963-01-01,,
Curacao,1962-01-01,,
Curacao,1961-01-01,,
Curacao,1960-01-01,,
Curacao,2019-01-01,,
Curacao,2018-01-01,,24617.0817569309
Curacao,2017-01-01,,25110.9148257803
Curacao,2016-01-01,,25637.3106454919
Curacao,2015-01-01,,26168.766659604
Curacao,2014-01-01,,26442.6821695966
Curacao,2013-01-01,,27110.1879918091
Curacao,2012-01-01,,27638.7604830465
Curacao,2011-01-01,,27907.8660198663
Curacao,2010-01-01,,28134.8821550968
Curacao,2009-01-01,,28469.7632305776
Curacao,2008-01-01,,28808.8134990311
Curacao,2007-01-01,,28548.9201693179
Curacao,2006-01-01,,28416.4503730919
Curacao,2005-01-01,,28686.3783500467
Curacao,2004-01-01,,29229.5925223055
Curacao,2003-01-01,,29676.3218902667
Curacao,2002-01-01,,30207.5775795185
Curacao,2001-01-01,,30124.9468809126
Curacao,2000-01-01,,29245.2648750257
Cayman Islands,2019-01-01,,
Cayman Islands,2018-01-01,,
Cayman Islands,2017-01-01,,65995.8092143796
Cayman Islands,2016-01-01,,64881.3647484275
Cayman Islands,2015-01-01,,63794.3363234792
Cayman Islands,2014-01-01,,62929.8731176917
Cayman Islands,2013-01-01,,62239.526916579
Cayman Islands,2012-01-01,,62468.5588603167
Cayman Islands,2011-01-01,,62861.1807436011
Cayman Islands,2010-01-01,,63457.0364511922
Cayman Islands,2009-01-01,,66820.1437848546
Cayman Islands,2008-01-01,,73992.3422542992
Cayman Islands,2007-01-01,,76467.8597424068
Cayman Islands,2006-01-01,,76373.3192149262
Cayman Islands,2005-01-01,,75206.8190681757
Cayman Islands,2004-01-01,,72620.1596433963
Cayman Islands,2003-01-01,,73932.5401496232
Cayman Islands,2002-01-01,,74530.2594084724
Cayman Islands,2001-01-01,,75646.3380911247
Cayman Islands,2000-01-01,,78096.1080362108
Cayman Islands,1999-01-01,,80925.0328358683
Cayman Islands,1998-01-01,,82533.6735777569
Cayman Islands,1997-01-01,,
Cayman Islands,1996-01-01,,
Cayman Islands,1995-01-01,,
Cayman Islands,1994-01-01,,
Cayman Islands,1993-01-01,,
Cayman Islands,1992-01-01,,
Cayman Islands,1991-01-01,,
Cayman Islands,1990-01-01,,
Cayman Islands,1989-01-01,,
Cayman Islands,1988-01-01,,
Cayman Islands,1987-01-01,,
Cayman Islands,1986-01-01,,
Cayman Islands,1985-01-01,,
Cayman Islands,1984-01-01,,
Cayman Islands,1983-01-01,,
Cayman Islands,1982-01-01,,
Cayman Islands,1981-01-01,,
Cayman Islands,1980-01-01,,
Cayman Islands,1979-01-01,,
Cayman Islands,1978-01-01,,
Cayman Islands,1977-01-01,,
Cayman Islands,1976-01-01,,
Cayman Islands,1975-01-01,,
Cayman Islands,1974-01-01,,
Cayman Islands,1973-01-01,,
Cayman Islands,1972-01-01,,
Cayman Islands,1971-01-01,,
Cayman Islands,1970-01-01,,
Cayman Islands,1969-01-01,,
Cayman Islands,1968-01-01,,
Cayman Islands,1967-01-01,,
Cayman Islands,1966-01-01,,
Cayman Islands,1965-01-01,,
Cayman Islands,1964-01-01,,
Cayman Islands,1963-01-01,,
Cayman Islands,1962-01-01,,
Cayman Islands,1961-01-01,,
Cayman Islands,1960-01-01,,
Cyprus,2019-01-01,73.35105,
Cyprus,2018-01-01,72.77735,
Cyprus,2017-01-01,72.28343,33047.5457880328
Cyprus,2016-01-01,72.31415,32002.2342212493
Cyprus,2015-01-01,71.95361,30673.3025195789
Cyprus,2014-01-01,,29912.190030924
Cyprus,2013-01-01,,29977.9136856447
Cyprus,2012-01-01,,31749.5615603048
Cyprus,2011-01-01,,33192.336901327
Cyprus,2010-01-01,,33913.2951547692
Cyprus,2009-01-01,,34353.1632353752
Cyprus,2008-01-01,,36013.6191905943
Cyprus,2007-01-01,,35630.0507839928
Cyprus,2006-01-01,,34631.2588517068
Cyprus,2005-01-01,,33628.6893248723
Cyprus,2004-01-01,,32537.4632321429
Cyprus,2003-01-01,,31397.4787562609
Cyprus,2002-01-01,,30968.9907342059
Cyprus,2001-01-01,,30201.5553871857
Cyprus,2000-01-01,,29368.0612158564
Cyprus,1999-01-01,,28011.1537174725
Cyprus,1998-01-01,,26978.0083482024
Cyprus,1997-01-01,,25738.0086962488
Cyprus,1996-01-01,,25433.7503083012
Cyprus,1995-01-01,,25523.7180126115
Cyprus,1994-01-01,,23961.5768439109
Cyprus,1993-01-01,,23099.4585992206
Cyprus,1992-01-01,,23499.5687855615
Cyprus,1991-01-01,,22059.5573031191
Cyprus,1990-01-01,,22471.858092199
Cyprus,1989-01-01,,
Cyprus,1988-01-01,,
Cyprus,1987-01-01,,
Cyprus,1986-01-01,,
Cyprus,1985-01-01,,
Cyprus,1984-01-01,,
Cyprus,1983-01-01,,
Cyprus,1982-01-01,,
Cyprus,1981-01-01,,
Cyprus,1980-01-01,,
Cyprus,1979-01-01,,
Cyprus,1978-01-01,,
Cyprus,1977-01-01,,
Cyprus,1976-01-01,,
Cyprus,1975-01-01,,
Cyprus,1974-01-01,,
Cyprus,1973-01-01,,
Cyprus,1972-01-01,,
Cyprus,1971-01-01,,
Cyprus,1970-01-01,,
Cyprus,1969-01-01,,
Cyprus,1968-01-01,,
Cyprus,1967-01-01,,
Cyprus,1966-01-01,,
Cyprus,1965-01-01,,
Cyprus,1964-01-01,,
Cyprus,1963-01-01,,
Cyprus,1962-01-01,,
Cyprus,1961-01-01,,
Cyprus,1960-01-01,,
Czech Republic,2019-01-01,76.34054,
Czech Republic,2018-01-01,76.322,33435.5091806595
Czech Republic,2017-01-01,76.42162,32570.7811794526
Czech Republic,2016-01-01,76.38834,31295.2595238937
Czech Republic,2015-01-01,76.10923,30605.4205211307
Czech Republic,2014-01-01,,29119.6166121304
Czech Republic,2013-01-01,,28379.7461176561
Czech Republic,2012-01-01,,28527.1387346557
Czech Republic,2011-01-01,,28797.4179611691
Czech Republic,2010-01-01,,28352.9493967297
Czech Republic,2009-01-01,,27803.5871619367
Czech Republic,2008-01-01,,29373.109231958
Czech Republic,2007-01-01,,28844.0671942979
Czech Republic,2006-01-01,,27473.6271233417
Czech Republic,2005-01-01,,25781.2047056167
Czech Republic,2004-01-01,,24233.5969865808
Czech Republic,2003-01-01,,23107.2038754946
Czech Republic,2002-01-01,,22297.2247460071
Czech Republic,2001-01-01,,21892.4825252314
Czech Republic,2000-01-01,,21193.9017143286
Czech Republic,1999-01-01,,20269.6986561428
Czech Republic,1998-01-01,,19962.9612890242
Czech Republic,1997-01-01,,20009.8318100153
Czech Republic,1996-01-01,,20107.8534572022
Czech Republic,1995-01-01,,19270.6993870719
Czech Republic,1994-01-01,,18130.8910178629
Czech Republic,1993-01-01,,17624.6847766243
Czech Republic,1992-01-01,,17632.0996215138
Czech Republic,1991-01-01,,17739.9967005769
Czech Republic,1990-01-01,,20023.1359868007
Czech Republic,1989-01-01,,
Czech Republic,1988-01-01,,
Czech Republic,1987-01-01,,
Czech Republic,1986-01-01,,
Czech Republic,1985-01-01,,
Czech Republic,1984-01-01,,
Czech Republic,1983-01-01,,
Czech Republic,1982-01-01,,
Czech Republic,1981-01-01,,
Czech Republic,1980-01-01,,
Czech Republic,1979-01-01,,
Czech Republic,1978-01-01,,
Czech Republic,1977-01-01,,
Czech Republic,1976-01-01,,
Czech Republic,1975-01-01,,
Czech Republic,1974-01-01,,
Czech Republic,1973-01-01,,
Czech Republic,1972-01-01,,
Czech Republic,1971-01-01,,
Czech Republic,1970-01-01,,
Czech Republic,1969-01-01,,
Czech Republic,1968-01-01,,
Czech Republic,1967-01-01,,
Czech Republic,1966-01-01,,
Czech Republic,1965-01-01,,
Czech Republic,1964-01-01,,
Czech Republic,1963-01-01,,
Czech Republic,1962-01-01,,
Czech Republic,1961-01-01,,
Czech Republic,1960-01-01,,
Germany,2019-01-01,79.71004,
Germany,2018-01-01,79.34794,45936.1827126952
Germany,2017-01-01,79.34962,45393.385454576
Germany,2016-01-01,79.5543,44467.2187884042
Germany,2015-01-01,79.5005,43849.7692345755
Germany,2014-01-01,,43474.6751550221
Germany,2013-01-01,,42705.7915270382
Germany,2012-01-01,,42639.8924271334
Germany,2011-01-01,,42541.5310884096
Germany,2010-01-01,,40183.3485239356
Germany,2009-01-01,,38512.4135506571
Germany,2008-01-01,,40735.7292740621
Germany,2007-01-01,,40270.8340694922
Germany,2006-01-01,,39051.6879281539
Germany,2005-01-01,,37574.3565742223
Germany,2004-01-01,,37283.8933750199
Germany,2003-01-01,,36837.4655306075
Germany,2002-01-01,,37122.7488557986
Germany,2001-01-01,,37259.1593851624
Germany,2000-01-01,,36698.8433518828
Germany,1999-01-01,,35714.5751363829
Germany,1998-01-01,,35074.0793592074
Germany,1997-01-01,,34385.1389724789
Germany,1996-01-01,,33832.0448699171
Germany,1995-01-01,,33653.8395501358
Germany,1994-01-01,,33242.687248518
Germany,1993-01-01,,32576.979951358
Germany,1992-01-01,,33116.1634343889
Germany,1991-01-01,,32737.7137111616
Germany,1990-01-01,,31374.425870414
Germany,1989-01-01,,
Germany,1988-01-01,,
Germany,1987-01-01,,
Germany,1986-01-01,,
Germany,1985-01-01,,
Germany,1984-01-01,,
Germany,1983-01-01,,
Germany,1982-01-01,,
Germany,1981-01-01,,
Germany,1980-01-01,,
Germany,1979-01-01,,
Germany,1978-01-01,,
Germany,1977-01-01,,
Germany,1976-01-01,,
Germany,1975-01-01,,
Germany,1974-01-01,,
Germany,1973-01-01,,
Germany,1972-01-01,,
Germany,1971-01-01,,
Germany,1970-01-01,,
Germany,1969-01-01,,
Germany,1968-01-01,,
Germany,1967-01-01,,
Germany,1966-01-01,,
Germany,1965-01-01,,
Germany,1964-01-01,,
Germany,1963-01-01,,
Germany,1962-01-01,,
Germany,1961-01-01,,
Germany,1960-01-01,,
Denmark,2019-01-01,85.28856,
Denmark,2018-01-01,85.17028,48419.437883004
Denmark,2017-01-01,84.5806,47554.9213234772
Denmark,2016-01-01,84.59517,46906.7536072668
Denmark,2015-01-01,84.50938,45787.9839502628
Denmark,2014-01-01,,45057.0834489799
Denmark,2013-01-01,,44564.4530682896
Denmark,2012-01-01,,44336.817026065
Denmark,2011-01-01,,44403.3848413929
Denmark,2010-01-01,,43998.4261011607
Denmark,2009-01-01,,43382.61568758
Denmark,2008-01-01,,45865.7963208042
Denmark,2007-01-01,,46373.5130736021
Denmark,2006-01-01,,46159.9165876703
Denmark,2005-01-01,,44567.9221407603
Denmark,2004-01-01,,43670.4462013277
Denmark,2003-01-01,,42645.5732763862
Denmark,2002-01-01,,42595.5838915926
Denmark,2001-01-01,,42533.5356702218
Denmark,2000-01-01,,42337.7092355786
Denmark,1999-01-01,,40945.289108866
Denmark,1998-01-01,,39904.5993940479
Denmark,1997-01-01,,39180.6914913513
Denmark,1996-01-01,,38101.4064743224
Denmark,1995-01-01,,37237.7128549562
Denmark,1994-01-01,,36332.2236607737
Denmark,1993-01-01,,34609.5845004403
Denmark,1992-01-01,,34721.3734024786
Denmark,1991-01-01,,34167.7126642771
Denmark,1990-01-01,,33785.6509398473
Denmark,1989-01-01,,
Denmark,1988-01-01,,
Denmark,1987-01-01,,
Denmark,1986-01-01,,
Denmark,1985-01-01,,
Denmark,1984-01-01,,
Denmark,1983-01-01,,
Denmark,1982-01-01,,
Denmark,1981-01-01,,
Denmark,1980-01-01,,
Denmark,1979-01-01,,
Denmark,1978-01-01,,
Denmark,1977-01-01,,
Denmark,1976-01-01,,
Denmark,1975-01-01,,
Denmark,1974-01-01,,
Denmark,1973-01-01,,
Denmark,1972-01-01,,
Denmark,1971-01-01,,
Denmark,1970-01-01,,
Denmark,1969-01-01,,
Denmark,1968-01-01,,
Denmark,1967-01-01,,
Denmark,1966-01-01,,
Denmark,1965-01-01,,
Denmark,1964-01-01,,
Denmark,1963-01-01,,
Denmark,1962-01-01,,
Denmark,1961-01-01,,
Denmark,1960-01-01,,
Spain,2019-01-01,77.93588,
Spain,2018-01-01,77.69995,34830.5444428722
Spain,2017-01-01,77.62772,34125.8082669423
Spain,2016-01-01,77.63075,33244.9530988233
Spain,2015-01-01,75.92621,32293.7596624386
Spain,2014-01-01,,31076.8617156991
Spain,2013-01-01,,30561.1575530924
Spain,2012-01-01,,30904.7875316403
Spain,2011-01-01,,31867.9732396862
Spain,2010-01-01,,32244.0003944716
Spain,2009-01-01,,32340.0790850804
Spain,2008-01-01,,33903.6729869111
Spain,2007-01-01,,34145.9617790786
Spain,2006-01-01,,33573.6908249406
Spain,2005-01-01,,32800.3205527498
Spain,2004-01-01,,32183.7773026323
Spain,2003-01-01,,31752.3551071361
Spain,2002-01-01,,31395.6213385381
Spain,2001-01-01,,30995.7605154632
Spain,2000-01-01,,30030.5541740908
Spain,1999-01-01,,28661.5492016704
Spain,1998-01-01,,27541.2206908032
Spain,1997-01-01,,26491.6475419908
Spain,1996-01-01,,25653.0861017714
Spain,1995-01-01,,25092.5642806877
Spain,1994-01-01,,24527.2223375196
Spain,1993-01-01,,24070.6249969559
Spain,1992-01-01,,24447.944373538
Spain,1991-01-01,,24341.7861675576
Spain,1990-01-01,,23797.9262640789
Spain,1989-01-01,,
Spain,1988-01-01,,
Spain,1987-01-01,,
Spain,1986-01-01,,
Spain,1985-01-01,,
Spain,1984-01-01,,
Spain,1983-01-01,,
Spain,1982-01-01,,
Spain,1981-01-01,,
Spain,1980-01-01,,
Spain,1979-01-01,,
Spain,1978-01-01,,
Spain,1977-01-01,,
Spain,1976-01-01,,
Spain,1975-01-01,,
Spain,1974-01-01,,
Spain,1973-01-01,,
Spain,1972-01-01,,
Spain,1971-01-01,,
Spain,1970-01-01,,
Spain,1969-01-01,,
Spain,1968-01-01,,
Spain,1967-01-01,,
Spain,1966-01-01,,
Spain,1965-01-01,,
Spain,1964-01-01,,
Spain,1963-01-01,,
Spain,1962-01-01,,
Spain,1961-01-01,,
Spain,1960-01-01,,
Estonia,2019-01-01,80.61685,
Estonia,2018-01-01,80.79339,31035.3936194217
Estonia,2017-01-01,80.76691,29703.611815697
Estonia,2016-01-01,80.7042,28122.8679253098
Estonia,2015-01-01,80.53864,27409.7501226882
Estonia,2014-01-01,,26930.8799840866
Estonia,2013-01-01,,26081.2137870887
Estonia,2012-01-01,,25643.3501993513
Estonia,2011-01-01,,24780.9787761938
Estonia,2010-01-01,,22994.6925123589
Estonia,2009-01-01,,22337.6525059237
Estonia,2008-01-01,,26055.4424551826
Estonia,2007-01-01,,27378.972707344
Estonia,2006-01-01,,25335.5491153427
Estonia,2005-01-01,,22955.5970202768
Estonia,2004-01-01,,20846.2376762092
Estonia,2003-01-01,,19408.5229786687
Estonia,2002-01-01,,17930.3572793314
Estonia,2001-01-01,,16682.3412406925
Estonia,2000-01-01,,15641.1405031405
Estonia,1999-01-01,,14274.3418566662
Estonia,1998-01-01,,14374.430782235
Estonia,1997-01-01,,13646.1004096329
Estonia,1996-01-01,,11934.2837223551
Estonia,1995-01-01,,11206.359306624
Estonia,1994-01-01,,10531.3364462191
Estonia,1993-01-01,,10480.6423415632
Estonia,1992-01-01,,
Estonia,1991-01-01,,
Estonia,1990-01-01,,
Estonia,1989-01-01,,
Estonia,1988-01-01,,
Estonia,1987-01-01,,
Estonia,1986-01-01,,
Estonia,1985-01-01,,
Estonia,1984-01-01,,
Estonia,1983-01-01,,
Estonia,1982-01-01,,
Estonia,1981-01-01,,
Estonia,1980-01-01,,
Estonia,1979-01-01,,
Estonia,1978-01-01,,
Estonia,1977-01-01,,
Estonia,1976-01-01,,
Estonia,1975-01-01,,
Estonia,1974-01-01,,
Estonia,1973-01-01,,
Estonia,1972-01-01,,
Estonia,1971-01-01,,
Estonia,1970-01-01,,
Estonia,1969-01-01,,
Estonia,1968-01-01,,
Estonia,1967-01-01,,
Estonia,1966-01-01,,
Estonia,1965-01-01,,
Estonia,1964-01-01,,
Estonia,1963-01-01,,
Estonia,1962-01-01,,
Estonia,1961-01-01,,
Estonia,1960-01-01,,
Finland,2019-01-01,80.17834,
Finland,2018-01-01,80.04165,42060.804122277
Finland,2017-01-01,79.98436,41443.2139729749
Finland,2016-01-01,80.09777,40310.593657604
Finland,2015-01-01,80.10477,39391.4157992519
Finland,2014-01-01,,39301.058762728
Finland,2013-01-01,,39608.4761399405
Finland,2012-01-01,,40153.5755063693
Finland,2011-01-01,,40916.8385790274
Finland,2010-01-01,,40085.7556713067
Finland,2009-01-01,,39026.2249382548
Finland,2008-01-01,,42657.7639157729
Finland,2007-01-01,,42523.4289950547
Finland,2006-01-01,,40555.6743436468
Finland,2005-01-01,,39135.4555868467
Finland,2004-01-01,,38207.5991182315
Finland,2003-01-01,,36847.6149854911
Finland,2002-01-01,,36210.0443976476
Finland,2001-01-01,,35688.6751220574
Finland,2000-01-01,,34860.2615106754
Finland,1999-01-01,,33025.9972473025
Finland,1998-01-01,,31713.7907205669
Finland,1997-01-01,,30152.6636253193
Finland,1996-01-01,,28440.9478133711
Finland,1995-01-01,,27524.97236431
Finland,1994-01-01,,26512.0611304248
Finland,1993-01-01,,25618.6234068747
Finland,1992-01-01,,25921.4726945869
Finland,1991-01-01,,26963.0234346669
Finland,1990-01-01,,28814.3042554464
Finland,1989-01-01,,
Finland,1988-01-01,,
Finland,1987-01-01,,
Finland,1986-01-01,,
Finland,1985-01-01,,
Finland,1984-01-01,,
Finland,1983-01-01,,
Finland,1982-01-01,,
Finland,1981-01-01,,
Finland,1980-01-01,,
Finland,1979-01-01,,
Finland,1978-01-01,,
Finland,1977-01-01,,
Finland,1976-01-01,,
Finland,1975-01-01,,
Finland,1974-01-01,,
Finland,1973-01-01,,
Finland,1972-01-01,,
Finland,1971-01-01,,
Finland,1970-01-01,,
Finland,1969-01-01,,
Finland,1968-01-01,,
Finland,1967-01-01,,
Finland,1966-01-01,,
Finland,1965-01-01,,
Finland,1964-01-01,,
Finland,1963-01-01,,
Finland,1962-01-01,,
Finland,1961-01-01,,
Finland,1960-01-01,,
France,2019-01-01,76.80465,
France,2018-01-01,76.77957,39555.5446627534
France,2017-01-01,76.01011,38955.8339665168
France,2016-01-01,76.25038,38097.8770387235
France,2015-01-01,76.14755,37835.8070772935
France,2014-01-01,,37575.811818975
France,2013-01-01,,37398.9261188899
France,2012-01-01,,37376.5354315283
France,2011-01-01,,37440.6386298685
France,2010-01-01,,36814.921141571
France,2009-01-01,,36289.8030247628
France,2008-01-01,,37556.0958767286
France,2007-01-01,,37670.527838571
France,2006-01-01,,37006.9948682535
France,2005-01-01,,36374.9710220779
France,2004-01-01,,36050.6010915549
France,2003-01-01,,35317.6246883924
France,2002-01-01,,35278.4396096501
France,2001-01-01,,35136.9396700586
France,2000-01-01,,34705.1410454853
France,1999-01-01,,33624.3541980018
France,1998-01-01,,32679.6882453629
France,1997-01-01,,31664.0521473767
France,1996-01-01,,31050.8228497293
France,1995-01-01,,30726.7955068878
France,1994-01-01,,30201.7381811074
France,1993-01-01,,29615.9232390441
France,1992-01-01,,29932.7019784954
France,1991-01-01,,29608.3709629052
France,1990-01-01,,29464.0685373591
France,1989-01-01,,
France,1988-01-01,,
France,1987-01-01,,
France,1986-01-01,,
France,1985-01-01,,
France,1984-01-01,,
France,1983-01-01,,
France,1982-01-01,,
France,1981-01-01,,
France,1980-01-01,,
France,1979-01-01,,
France,1978-01-01,,
France,1977-01-01,,
France,1976-01-01,,
France,1975-01-01,,
France,1974-01-01,,
France,1973-01-01,,
France,1972-01-01,,
France,1971-01-01,,
France,1970-01-01,,
